customer_unique_id,recency,frequency,monetary,avg_monetary,avg_items_per_order,avg_freight_per_order,avg_installments,avg_review_score,pct_orders_with_review,customer_state,customer_city,unique_product_categories,unique_sellers,cluster
caa255455779e909e6bb234b2a88ecc7,130,1,31.03,31.03,1.0,8.88,1.0,5.0,1.0,SP,sao paulo,1,1,2
caa3d56b7a6777daaa2793053bdf2309,262,2,164.22,41.055,1.0,8.56,1.5,5.0,1.0,SP,diadema,2,2,1
cb83caadeeec86515aa495bd52b834f4,296,1,61.84,61.84,1.0,11.85,1.0,5.0,1.0,SP,sao paulo,1,1,2
cbdcaa621583ca59fb72b5cb1866c34f,335,1,75.08,75.08,1.0,15.18,3.0,5.0,1.0,SP,sao paulo,1,1,2
cbef69f1032025de55804dcad4877631,514,1,93.04,93.04,1.0,13.14,9.0,5.0,1.0,SP,sao paulo,1,1,2
cc27b552c1d0c33dc74ab4e926b7006c,483,1,184.39,184.39,1.0,16.39,10.0,5.0,1.0,MG,tres pontas,1,1,1
ccaa4459105c07d60df11ebba645f166,527,1,119.76,119.76,1.0,20.77,8.0,1.0,1.0,MG,belo horizonte,1,1,1
ccc0bfa155686baf816eb6d8ae01e2e5,150,1,486.86,486.86,1.0,43.86,6.0,5.0,1.0,SP,sao paulo,1,1,2
ce6fe00734c727c4543c7191f68d1ca0,518,1,412.4,412.4,1.0,13.4,5.0,3.0,1.0,SP,sao paulo,1,1,2
cfb025f193db116549c9c23e4d58e3e3,238,2,224.01999999999998,56.004999999999995,1.0,10.605,3.5,5.0,1.0,SP,campinas,2,2,1
d0ff1a7468fcc46b8fc658ab35d2a12c,275,1,29.75,29.75,1.0,11.85,1.0,5.0,1.0,SP,hortolandia,1,1,1
d11ed99698ed346d3be631912dd7712e,70,1,489.6,244.8,1.5,13.5,2.0,5.0,1.0,SP,taubate,1,1,1
d132b863416f85f2abb1a988ca05dd12,32,3,6941.1,462.74,1.4,14.758000000000001,2.2,5.0,1.0,SP,santo andre,2,3,1
d13ab1b949e9fdc5768873bc77f539b2,267,1,183.22,183.22,1.0,13.32,1.0,4.0,1.0,SP,sao paulo,1,1,2
d194eea5b8f6b67992f5a3ca32ac401c,337,1,383.16,191.58,1.5,17.8,10.0,5.0,1.0,RS,estancia velha,1,1,1
d1aef037cd06ae9e8018d05efd0ed17a,526,1,1648.64,1648.64,1.0,59.64,8.0,5.0,1.0,SC,taio,1,1,1
d21f78bff331ce1fe009f3ac67fdca4d,184,1,109.18,109.18,1.0,16.28,5.0,5.0,1.0,SP,sao paulo,1,1,2
d22c371365b88420a4d188f3f0cdb719,211,1,44.09,44.09,1.0,14.1,3.0,5.0,1.0,MG,belo horizonte,1,1,1
d249f687644a10a2680fcf334511beb0,556,1,55.46,55.46,1.0,15.56,2.0,5.0,1.0,MG,resplendor,1,1,1
d2cdc1bc229c5e1848f8f7ce60a415f7,309,1,293.36,146.68,1.5,13.44,2.0,5.0,1.0,SP,embu das artes,1,1,1
d2d4ae284fb74a5b0f0f8af418a64b3f,132,1,266.5,266.5,1.0,16.6,3.0,5.0,1.0,SP,sao paulo,1,1,2
d33c5d355ab0a46b3fc4e41f2c99f19c,313,1,93.52,93.52,1.0,19.76,3.0,5.0,1.0,BA,cicero dantas,1,1,1
d3bbebdc135a43b1055c64b99fca7e53,488,1,125.67999999999999,31.419999999999998,1.5,14.52,1.0,3.0,1.0,SP,sao paulo,1,1,2
d4b5e8243b9a0ba1b8f525681490739c,262,1,32.15,32.15,1.0,11.85,1.0,5.0,1.0,SP,barra bonita,1,1,1
d4d43f25b59d9e22be5c238a77c52eb3,560,1,149.0,149.0,1.0,29.03,1.0,5.0,1.0,RJ,rio de janeiro,1,1,1
d7de5586c7e33a1a5ba68e9c1d336b8a,37,1,181.66,181.66,1.0,44.76,1.0,4.0,1.0,PR,curitiba,1,1,1
d9ff2c2a02516ec8114c1a4cabade69f,342,1,73.34,73.34,1.0,13.44,1.0,5.0,1.0,SP,sao bernardo do campo,1,1,1
dab089fa65bb034be33093c57a1d4378,41,1,54.44,54.44,1.0,19.44,1.0,5.0,1.0,SP,osasco,1,1,1
db8f7a5276f97221dacccbf8ef9fbbc9,222,1,205.4,205.4,1.0,36.5,2.0,3.0,1.0,BA,camacari,1,1,1
dc07569e18bd58e56458fee7f50838a3,302,1,35.1,35.1,1.0,15.1,1.0,3.0,1.0,RS,ijui,1,1,1
dc1f3e90dc290f7709291d4694eaa2a8,401,1,354.59,354.59,1.0,15.39,10.0,5.0,1.0,MG,belo horizonte,1,1,1
dc2060f2771ddbcf103a8267d198a88a,100,1,133.71,133.71,1.0,15.71,1.0,5.0,1.0,SP,caieiras,1,1,1
dc7ce0b97f59c30ae92cb43522bb3682,362,1,29.84,29.84,1.0,9.94,1.0,5.0,1.0,SP,sao paulo,1,1,2
dc87b4f4f0af2ecaa16efb92ca1d34fb,551,1,90.17,90.17,1.0,21.17,9.0,1.0,1.0,BA,salvador,1,1,1
dd33e31b3963afbc9bf2b882d3fadfe3,34,1,143.67,143.67,1.0,45.67,1.0,5.0,1.0,SP,sao paulo,1,1,2
df2303f3a52e675813bd5bb8152ba3ba,189,1,78.71,78.71,1.0,8.72,7.0,4.0,1.0,SP,sao paulo,1,1,2
df9ad365d2f2a3be931ce4f69e57206a,82,1,77.8,77.8,1.0,13.81,7.0,4.0,1.0,SP,ituverava,1,1,1
dfa91a18c3571d25de69331bd046ac6a,127,1,124.85,124.85,1.0,14.85,1.0,4.0,1.0,SP,barueri,1,1,1
e0298e0626c3f75d94a60dc6628f27cc,157,1,47.03,47.03,1.0,19.04,1.0,5.0,1.0,PE,jaboatao dos guararapes,1,1,1
e0c99ffdcd8891130985ac90cd2d8eec,331,3,1766.13,147.1775,1.0,38.9075,1.25,5.0,1.0,MG,claudio,3,3,1
e10c33b62b6a9803573369ae09da44cb,473,1,125.42,125.42,1.0,15.52,1.0,5.0,1.0,PR,umuarama,1,1,1
e1271d8a2ce007bdd8b40df8a0ded843,0,1,94.83,94.83,1.0,18.83,1.0,5.0,1.0,SP,santo andre,1,1,1
e1759df850b705947d579706a107beaa,269,1,77.66,77.66,1.0,17.67,1.0,3.0,1.0,MG,belo horizonte,1,1,1
e185c409705237e14313f1ea04f1699d,356,1,3097.0499999999997,1032.35,2.0,20.786666666666665,10.0,5.0,1.0,SP,ribeirao preto,1,1,1
e1abd1dec927a860e3233c33b728b49e,78,1,36.69,36.69,1.0,12.79,3.0,5.0,1.0,SP,mococa,1,1,1
e1b278ac98136ff6294baa3da174eaf8,168,1,55.4,55.4,1.0,8.4,1.0,5.0,1.0,SP,sao paulo,1,1,2
e21614b8b57fb38f71d8548468271a7c,37,1,94.14,94.14,1.0,14.14,1.0,5.0,1.0,SP,taboao da serra,1,1,1
e2f069490a9858578ee0accb5331631b,96,1,61.61,61.61,1.0,13.71,1.0,5.0,1.0,SP,ribeirao preto,1,1,1
e359c198636cbca8537e6c073d2d9551,486,1,190.4,190.4,1.0,15.4,1.0,5.0,1.0,RJ,sao goncalo,1,1,1
e3af747ef43dd03df11012e3511b0361,278,1,120.17,120.17,1.0,21.18,4.0,5.0,1.0,GO,goiania,1,1,1
e4358ccf35d84b13c3c9be8535ebd6f4,38,1,37.83,37.83,1.0,12.84,1.0,4.0,1.0,SP,taubate,1,1,1
e435b5e7210e287ae7487d7e384834f2,8,1,193.92,96.96,1.5,9.49,1.0,5.0,1.0,SP,campinas,1,1,1
e4ee1aae54254348f5712bf41152bc20,522,1,63.09,63.09,1.0,17.19,1.0,3.0,1.0,DF,brasilia,1,1,1
e501f5b443ca67268a4811dbc206e06f,451,1,89.86,89.86,1.0,15.96,2.0,5.0,1.0,MG,betim,1,1,1
e5c6d5e98f3bd80987b6248a9aed517a,217,1,21.28,21.28,1.0,7.78,1.0,5.0,1.0,SP,santo andre,1,1,1
e5ef6ccda2a58a5e757397c302f45da6,156,1,103.92,103.92,1.0,8.02,2.0,5.0,1.0,SP,osasco,1,1,1
e5f79a6107cfa4b9f6282c13a61e2604,356,1,103.55,103.55,1.0,13.65,1.0,5.0,1.0,SP,sao paulo,1,1,2
e81d500c869aff794ce78f4df24ee946,374,1,1537.38,512.46,2.0,15.83,4.0,1.0,1.0,RJ,iguaba grande,1,1,1
e8a2dad9972d90985fec118534589519,198,1,27.68,27.68,1.0,7.78,1.0,5.0,1.0,SP,itapecerica da serra,1,1,2
e8a398ff29ecd32cd95796a2fe0de274,504,1,214.65,214.65,1.0,18.66,8.0,5.0,1.0,SP,sao bernardo do campo,1,1,1
e8da63b2f86c44c750599dbe9d95b7d2,79,2,298.24,74.56,1.0,18.310000000000002,1.0,5.0,1.0,MG,contagem,1,1,1
ea75fb7f0c8d3cee2a7bfbef96074956,341,1,24.75,12.375,1.0,11.85,1.0,3.0,1.0,SP,valparaiso,1,1,1
eae0a83d752b1dd32697e0e7b4221656,120,2,50103.78,1670.126,5.066666666666666,64.08533333333334,8.933333333333334,3.0,1.0,BA,cicero dantas,1,1,1
ecb7c122cb9faf3c3441d9ce1b5dd2eb,259,1,30.0,30.0,1.0,15.1,1.0,4.0,1.0,SC,itajai,1,1,1
ed1cad5e10122c2c5dd56f8bf6a18576,270,1,136.98,68.49,1.5,16.445,2.0,1.0,1.0,MS,corumba,1,2,1
ed8d3a85dcebf694f8dde843f3cef35a,574,1,154.66,154.66,1.0,16.67,10.0,5.0,1.0,RS,sao leopoldo,1,1,1
ee604e52be2a15c28ff587fdeb51b68a,175,1,558.43,558.43,1.0,18.53,8.0,5.0,1.0,RJ,barra mansa,1,1,1
ee8602ef403d6835792a531091c924aa,195,1,273.26,136.63,1.5,27.815,8.0,5.0,1.0,PA,sao felix do xingu,1,1,1
ef0e85848b6a00e7d41318ae87025954,268,1,39.6,39.6,1.0,15.1,1.0,1.0,1.0,RS,santa cruz do sul,1,1,1
efcac27a9cb4afabc3e8769a348e739d,314,1,80.91,80.91,1.0,20.91,1.0,5.0,1.0,MT,alta floresta,1,1,1
efdcdf4a6c291b560ff2f9176ac511cf,157,1,87.36,87.36,1.0,18.36,3.0,1.0,1.0,MG,sete lagoas,1,1,1
f0d44f58d4630bde4ab50f35cc9ae5fa,345,1,203.34,203.34,1.0,14.34,1.0,4.0,1.0,SP,itaquaquecetuba,1,1,1
f1ba7177a432443977dc3df9fa8dce63,394,1,164.7,164.7,1.0,14.8,8.0,4.0,1.0,RS,porto alegre,1,1,1
f1e656bf22735f8b1ba541d4890e1763,12,1,70.49,70.49,1.0,15.49,3.0,5.0,1.0,RJ,rio de janeiro,1,1,1
f211894b1985adca8b6866556f7f6aec,350,1,30.02,30.02,1.0,11.85,3.0,5.0,1.0,SP,cacapava,1,1,1
f2d9562362aaaceb134e071eacb37915,237,1,118.17,118.17,1.0,18.27,2.0,5.0,1.0,SC,penha,1,1,1
f2ed0b553f9663247741bc9f2e36efb1,200,1,87.64,87.64,1.0,17.74,3.0,5.0,1.0,RJ,rio de janeiro,1,1,1
f3bfb60ca5b2f042743d6bfa40d14841,204,1,86.73,86.73,1.0,17.73,1.0,5.0,1.0,PR,maringa,1,1,1
f588b3e8c3a92284c02a5f3b0728d987,163,1,80.98,80.98,1.0,20.99,1.0,5.0,1.0,SP,sao paulo,1,1,2
f69997c284fc08bb8eb98cbbd3670ae6,194,1,310.28,155.14,1.5,17.67,1.0,1.0,1.0,SP,sao paulo,1,1,2
f6b24980bbfdc9bd9420a481a20f5f64,219,1,85.8,85.8,1.0,7.8,1.0,1.0,1.0,SP,sao paulo,1,1,2
f6fb801d4acdbd2a0de39961877dacba,64,1,18.29,18.29,1.0,7.39,1.0,5.0,1.0,SP,atibaia,1,1,1
f714fd5260fc9d9f1b9628afe96e488a,268,1,85.92,85.92,1.0,15.93,4.0,5.0,1.0,RS,novo hamburgo,1,1,1
f7e99a73ba3a60facb544bd69ed7c41a,7,1,86.04,86.04,1.0,23.24,1.0,5.0,1.0,RJ,rio de janeiro,1,1,1
f7f7c86a6751896d012ebbe10e3fc6f3,267,2,199.5,49.875,1.0,13.475,1.0,5.0,1.0,SP,sao carlos,1,2,1
f800f4fee308e83d575f98917229bc6b,49,1,113.27,113.27,1.0,14.27,1.0,5.0,1.0,SP,sud mennucci,1,1,1
f883c98cb767e658c5b0e92b3ad65285,538,1,30.27,30.27,1.0,14.52,1.0,5.0,1.0,MG,sao joao del rei,1,1,1
f8c680f325076e63a1d68880937258b2,125,1,260.23,260.23,1.0,38.24,8.0,5.0,1.0,CE,baturite,1,1,1
f9393bfe2de520787f6586a83abcfa79,490,1,79.62,79.62,1.0,14.62,1.0,5.0,1.0,SP,vargem grande paulista,1,1,1
f9cad2615f9abac4488292a4f03abc1b,179,1,326.92,326.92,1.0,17.92,1.0,5.0,1.0,RS,lavras do sul,1,1,1
fa09d685759fe05a524c8563253344f3,13,1,212.89,106.445,1.0,23.99,1.0,5.0,1.0,BA,itabuna,1,1,1
fa897856f19a95faf61b1fe22bfd0ace,536,1,60.99,8.712857142857143,1.0,17.09,1.0,5.0,1.0,RJ,rio de janeiro,1,1,1
fb3052d29cb67e5c4b22f9a44ae97fba,31,1,122.01,122.01,1.0,49.02,3.0,5.0,1.0,CE,fortaleza,1,1,1
fcb030a53d324f1642eeed9a05c75d7d,511,1,114.86,114.86,1.0,14.87,1.0,5.0,1.0,SC,sao bento do sul,1,1,1
fd9ec1edc24c8e14a0ec6d43a4a784e2,255,1,72.43,72.43,1.0,13.43,1.0,5.0,1.0,SP,sao bernardo do campo,1,1,1
fe6a76c801bc48ef40ee03170832f416,414,1,68.89,68.89,1.0,11.9,1.0,5.0,1.0,SP,sao jose do rio pardo,1,1,1
ffe204b1bb8026741b839085b2fd10f2,13,1,156.7,156.7,1.0,27.21,1.0,4.0,1.0,ES,aracruz,1,1,1
